pub_name,journal_name,date,journal_type,issn,apc
Elsevier,Digital Signal Processing,2016-06-18,Hybrid,1051-2004,2400.00
Elsevier,Disability and Health Journal,2016-06-18,Hybrid,1936-6574,1350.00
Elsevier,"Discourse, Context & Media",2016-06-18,Hybrid,2211-6958,1800.00
Elsevier,Discrete Applied Mathematics,2016-06-18,Hybrid,0166-218X,1500.00
Elsevier,Discrete Mathematics,2016-06-18,Hybrid,0012-365X,1500.00
Elsevier,Discrete Optimization,2016-06-18,Hybrid,1572-5286,1500.00
Elsevier,Disease-a-Month,2016-06-18,Hybrid,0011-5029,2000.00
Elsevier,Displays,2016-06-18,Hybrid,0141-9382,2400.00
Elsevier,DNA Repair,2016-06-18,Hybrid,1568-7864,3600.00
Elsevier,Domestic Animal Endocrinology,2016-06-18,Hybrid,0739-7240,3000.00
Elsevier,Douleurs Evaluation - Diagnostic - Traitement,2016-06-18,Hybrid,1624-5687,3000.00
Elsevier,Droit Déontologie & Soin,2016-06-18,Hybrid,1629-6583,3000.00
Elsevier,Drug and Alcohol Dependence,2016-06-18,Hybrid,0376-8716,3000.00
Elsevier,Drug Discovery Today,2016-06-18,Hybrid,1359-6446,3800.00
Elsevier,Drug Discovery Today: Disease Models,2016-06-18,Hybrid,1740-6757,3750.00
Elsevier,Drug Discovery Today: Technologies,2016-06-18,Hybrid,1740-6749,3750.00
Elsevier,Drug Metabolism and Pharmacokinetics,2016-06-18,Hybrid,1347-4367,3000.00
Elsevier,Drug Resistance Updates,2016-06-18,Hybrid,1368-7646,3000.00
Elsevier,Dyes and Pigments,2016-06-18,Hybrid,0143-7208,3300.00
Elsevier,Dynamics of Atmospheres and Oceans,2016-06-18,Hybrid,0377-0265,2500.00
Elsevier,Early Childhood Research Quarterly,2016-06-18,Hybrid,0885-2006,1800.00
Elsevier,Early Human Development,2016-06-18,Hybrid,0378-3782,2500.00
Elsevier,Earth and Planetary Science Letters,2016-06-18,Hybrid,0012-821X,2800.00
Elsevier,Earth-Science Reviews,2016-06-18,Hybrid,0012-8252,3300.00
Elsevier,Eating Behaviors,2016-06-18,Hybrid,1471-0153,1800.00
Elsevier,EBioMedicine,2016-06-18,OA,2352-3964,3000.00
Elsevier,Ecohydrology & Hydrobiology,2016-06-18,Hybrid,1642-3593,3000.00
Elsevier,Ecological Complexity,2016-06-18,Hybrid,1476-945X,2500.00
Elsevier,Ecological Economics,2016-06-18,Hybrid,0921-8009,3500.00
Elsevier,Ecological Engineering,2016-06-18,Hybrid,0925-8574,2500.00
Elsevier,Ecological Genetics and Genomics,2016-06-18,Hybrid,2405-9854,3000.00
Elsevier,Ecological Indicators,2016-06-18,Hybrid,1470-160X,3000.00
Elsevier,Ecological Informatics,2016-06-18,Hybrid,1574-9541,2500.00
Elsevier,Ecological Modelling,2016-06-18,Hybrid,0304-3800,3000.00
Elsevier,EconomiA,2016-06-18,OA,1517-7580,0.00
Elsevier,Economía Informa,2016-06-18,OA,0185-0849,0.00
Elsevier,Economía UNAM,2016-06-18,OA,1665-952X,0.00
Elsevier,Economic Analysis and Policy,2016-06-18,Hybrid,0313-5926,1800.00
Elsevier,Economic Modelling,2016-06-18,Hybrid,0264-9993,750.00
Elsevier,Economics and Human Biology,2016-06-18,Hybrid,1570-677X,1800.00
Elsevier,Economics Letters,2016-06-18,Hybrid,0165-1765,850.00
Elsevier,Economics of Education Review,2016-06-18,Hybrid,0272-7757,1800.00
Elsevier,Economics of Transportation,2016-06-18,Hybrid,2212-0122,1800.00
Elsevier,Economic Systems,2016-06-18,Hybrid,0939-3625,1100.00
Elsevier,Ecosystem Services,2016-06-18,Hybrid,2212-0416,3000.00
Elsevier,Ecotoxicology and Environmental Safety,2016-06-18,Hybrid,0147-6513,2500.00
Elsevier,Educacin Médica,2016-06-18,OA,1575-1813,0.00
Elsevier,Educacin Química,2016-06-18,OA,0187-893X,0.00
Elsevier,Educational Research Review,2016-06-18,Hybrid,1747-938X,1800.00
Elsevier,Education for Chemical Engineers,2016-06-18,Hybrid,1749-7728,3000.00
Elsevier,Egyptian Informatics Journal,2016-06-18,OA,1110-8665,250.00
Elsevier,Egyptian Journal of Anaesthesia,2016-06-18,OA,1110-1849,0.00
Elsevier,Egyptian Journal of Basic and Applied Sciences,2016-06-18,OA,2314-808X,0.00
Elsevier,Egyptian Journal of Chest Diseases and Tuberculosis,2016-06-18,OA,0422-7638,0.00
Elsevier,"Egyptian Journal of Ear, Nose, Throat and Allied Sciences",2016-06-18,OA,2090-0740,0.00
Elsevier,Egyptian Journal of Forensic Sciences,2016-06-18,OA,2090-536X,0.00
Elsevier,Egyptian Journal of Medical Human Genetics,2016-06-18,OA,1110-8630,0.00
Elsevier,Egyptian Journal of Petroleum,2016-06-18,OA,1110-0621,0.00
Elsevier,Egyptian Pediatric Association Gazette,2016-06-18,OA,1110-6638,0.00
Elsevier,EJC Supplements,2016-06-18,OA,1359-6349,0.00
Elsevier,EJVES Short Reports,2016-06-18,OA,2405-6553,500.00
Elsevier,Electoral Studies,2016-06-18,Hybrid,0261-3794,1800.00
Elsevier,Electric Power Systems Research,2016-06-18,Hybrid,0378-7796,2500.00
Elsevier,Electrochemistry Communications,2016-06-18,Hybrid,1388-2481,3050.00
Elsevier,Electrochimica Acta,2016-06-18,Hybrid,0013-4686,3100.00
Elsevier,Electronic Commerce Research and Applications,2016-06-18,Hybrid,1567-4223,1900.00
Elsevier,Electronic Journal of Biotechnology,2016-06-18,OA,0717-3458,1000.00
Elsevier,Electronic Notes in Discrete Mathematics,2016-06-18,Hybrid,1571-0653,3000.00
Elsevier,Electronic Notes in Theoretical Computer Science,2016-06-18,OA,1571-0661,0.00
Elsevier,Emergency Medicine Clinics of North America,2016-06-18,Hybrid,0733-8627,3000.00
Elsevier,Emerging Contaminants,2016-06-18,OA,2405-6650,1500.00
Elsevier,Emerging Markets Review,2016-06-18,Hybrid,1566-0141,1100.00
Elsevier,"Emotion, Space and Society",2016-06-18,Hybrid,1755-4586,1800.00
Elsevier,Endeavour,2016-06-18,Hybrid,0160-9327,750.00
Elsevier,Endocrinologia y Nutricion,2016-06-18,Hybrid,1575-0922,3000.00
Elsevier,Endocrinología y nutricin (English Edition),2016-06-18,Hybrid,2173-5093,3000.00
Elsevier,Endocrinology and Metabolism Clinics of North America,2016-06-18,Hybrid,0889-8529,3000.00
Elsevier,Endoscopia,2016-06-18,OA,0188-9893,0.00
Elsevier,Energy,2016-06-18,Hybrid,0360-5442,2950.00
Elsevier,Energy & Buildings,2016-06-18,Hybrid,0378-7788,2850.00
Elsevier,Energy Conversion and Management,2016-06-18,Hybrid,0196-8904,2950.00
Elsevier,Energy Economics,2016-06-18,Hybrid,0140-9883,1800.00
Elsevier,Energy for Sustainable Development,2016-06-18,Hybrid,0973-0826,2500.00
Elsevier,Energy Policy,2016-06-18,Hybrid,0301-4215,2850.00
Elsevier,Energy Procedia,2016-06-18,OA,1876-6102,0.00
Elsevier,Energy Reports,2016-06-18,OA,2352-4847,1500.00
Elsevier,Energy Research & Social Science,2016-06-18,Hybrid,2214-6296,2500.00
Elsevier,Energy Storage Materials,2016-06-18,Hybrid,2405-8297,1891.03
Elsevier,Energy Strategy Reviews,2016-06-18,Hybrid,2211-467X,2500.00
Elsevier,eNeurologicalSci,2016-06-18,OA,2405-6502,1400.00
Elsevier,Enfermedades Infecciosas y Microbiologia Clinica,2016-06-18,Hybrid,0213-005X,3000.00
Elsevier,Enfermeria Clinica,2016-06-18,Hybrid,1130-8621,1500.00
Elsevier,Enfermería intensiva,2016-06-18,Hybrid,1130-2399,3000.00
Elsevier,Enfermería Universitaria,2016-06-18,OA,1665-7063,0.00
Elsevier,Engineering Analysis with Boundary Elements,2016-06-18,Hybrid,0955-7997,2500.00
Elsevier,Engineering Applications of Artificial Intelligence,2016-06-18,Hybrid,0952-1976,2400.00
Elsevier,Engineering Failure Analysis,2016-06-18,Hybrid,1350-6307,2500.00
Elsevier,Engineering Fracture Mechanics,2016-06-18,Hybrid,0013-7944,2500.00
Elsevier,Engineering Geology,2016-06-18,Hybrid,0013-7952,2500.00
Elsevier,"Engineering in Agriculture, Environment and Food",2016-06-18,Hybrid,1881-8366,3000.00
Elsevier,"Engineering Science and Technology, an International Journal",2016-06-18,OA,2215-0986,0.00
Elsevier,Engineering Structures,2016-06-18,Hybrid,0141-0296,2500.00
Elsevier,English for Specific Purposes,2016-06-18,Hybrid,0889-4906,1800.00
Elsevier,Ensayos sobre Política Econmica,2016-06-18,Hybrid,0120-4483,0.00
Elsevier,Entertainment Computing,2016-06-18,Hybrid,1875-9521,2400.00
Elsevier,Environmental and Experimental Botany,2016-06-18,Hybrid,0098-8472,3000.00
Elsevier,Environmental Development,2016-06-18,Hybrid,2211-4645,2500.00
Elsevier,Environmental Impact Assessment Review,2016-06-18,Hybrid,0195-9255,3300.00
Elsevier,Environmental Innovation and Societal Transitions,2016-06-18,Hybrid,2210-4224,2500.00
Elsevier,Environmental Modelling and Software,2016-06-18,Hybrid,1364-8152,3000.00
Elsevier,"Environmental Nanotechnology, Monitoring & Management",2016-06-18,Hybrid,2215-1532,1800.00
Elsevier,Environmental Pollution,2016-06-18,Hybrid,0269-7491,3000.00
Elsevier,Environmental Research,2016-06-18,Hybrid,0013-9351,3000.00
Elsevier,Environmental Science and Policy,2016-06-18,Hybrid,1462-9011,3000.00
Elsevier,Environmental Toxicology and Pharmacology,2016-06-18,Hybrid,1382-6689,3000.00
Elsevier,Environment International,2016-06-18,Hybrid,0160-4120,3500.00
Elsevier,Enzyme and Microbial Technology,2016-06-18,Hybrid,0141-0229,3000.00
Elsevier,Epidemics,2016-06-18,OA,1755-4365,1800.00
Elsevier,Epilepsy & Behavior,2016-06-18,Hybrid,1525-5050,2600.00
Elsevier,Epilepsy & Behavior Case Reports,2016-06-18,OA,2213-3232,500.00
Elsevier,Epilepsy Research,2016-06-18,Hybrid,0920-1211,2600.00
Elsevier,Epileptology,2016-06-18,Hybrid,2212-8220,1700.00
Elsevier,"Estuarine, Coastal and Shelf Science",2016-06-18,Hybrid,0272-7714,3000.00
Elsevier,Estudios de Historia Moderna y Contemporánea de México,2016-06-18,OA,0185-2620,0.00
Elsevier,Estudios de Historia Novohispana,2016-06-18,OA,1870-9060,0.00
Elsevier,Estudios Gerenciales,2016-06-18,OA,0123-5923,0.00
Elsevier,Estudios Políticos,2016-06-18,OA,0185-1616,0.00
Elsevier,Ethique et Santé,2016-06-18,Hybrid,1765-4629,3000.00
Elsevier,EuPA Open Proteomics,2016-06-18,OA,2212-9685,1700.00
Elsevier,"European Annals of Otorhinolaryngology, Head and Neck diseases",2016-06-18,Hybrid,1879-7296,3000.00
Elsevier,European Economic Review,2016-06-18,Hybrid,0014-2921,1800.00
Elsevier,European Geriatric Medicine,2016-06-18,Hybrid,1878-7649,1700.00
Elsevier,European Journal of Agronomy,2016-06-18,Hybrid,1161-0301,3300.00
Elsevier,European Journal of Cancer,2016-06-18,Hybrid,0959-8049,3550.00
Elsevier,European Journal of Cell Biology,2016-06-18,Hybrid,0171-9335,2500.00
Elsevier,European Journal of Combinatorics,2016-06-18,Hybrid,0195-6698,1500.00
Elsevier,European Journal of Control,2016-06-18,Hybrid,0947-3580,3000.00
Elsevier,European Journal of Education and Psychology,2016-06-18,OA,1888-8992,0.00
Elsevier,European Journal of Integrative Medicine,2016-06-18,Hybrid,1876-3820,1700.00
Elsevier,European Journal of Internal Medicine,2016-06-18,Hybrid,0953-6205,2500.00
Elsevier,European Journal of Management and Business Economics,2016-06-18,OA,2444-8451,0.00
Elsevier,European Journal of Mechanics / A Solids,2016-06-18,Hybrid,0997-7538,2500.00
Elsevier,European Journal of Mechanics / B Fluids,2016-06-18,Hybrid,0997-7546,2500.00
Elsevier,European Journal of Medical Genetics,2016-06-18,Hybrid,1769-7212,3000.00
Elsevier,European Journal of Medicinal Chemistry,2016-06-18,Hybrid,0223-5234,3050.00
Elsevier,European Journal of Obstetrics and Gynecology,2016-06-18,Hybrid,0301-2115,2500.00
Elsevier,European Journal of Oncology Nursing,2016-06-18,Hybrid,1462-3889,2500.00
Elsevier,European Journal of Operational Research,2016-06-18,Hybrid,0377-2217,1800.00
Elsevier,European Journal of Paediatric Neurology,2016-06-18,Hybrid,1090-3798,2500.00
Elsevier,European Journal of Pharmaceutical Sciences,2016-06-18,Hybrid,0928-0987,3300.00
Elsevier,European Journal of Pharmaceutics and Biopharmaceutics,2016-06-18,Hybrid,0939-6411,3000.00
Elsevier,European Journal of Pharmacology,2016-06-18,Hybrid,0014-2999,3300.00
Elsevier,European Journal of Political Economy,2016-06-18,Hybrid,0176-2680,1800.00
Elsevier,European Journal of Protistology,2016-06-18,Hybrid,0932-4739,1800.00
Elsevier,European Journal of Radiology,2016-06-18,Hybrid,0720-048X,3000.00
Elsevier,European Journal of Radiology Open,2016-06-18,OA,2352-0477,2000.00
Elsevier,European Journal of Soil Biology,2016-06-18,Hybrid,1164-5563,2500.00
Elsevier,European Journal of Surgical Oncology,2016-06-18,Hybrid,0748-7983,2500.00
Elsevier,European Journal of Vascular & Endovascular Surgery,2016-06-18,Hybrid,1078-5884,3000.00
Elsevier,European Management Journal,2016-06-18,Hybrid,0263-2373,1800.00
Elsevier,European Neuropsychopharmacology,2016-06-18,Hybrid,0924-977X,3000.00
Elsevier,European Polymer Journal,2016-06-18,Hybrid,0014-3057,3000.00
Elsevier,European Psychiatry,2016-06-18,Hybrid,0924-9338,3000.00
Elsevier,European Research in Telemedicine/La Recherche Européenne en Télémédecine,2016-06-18,Hybrid,2212-764X,3000.00
Elsevier,European research on management and business economics,2016-06-18,OA,2444-8834,0.00
Elsevier,European Urology,2016-06-18,Hybrid,0302-2838,5000.00
Elsevier,European Urology Focus,2016-06-18,Hybrid,2405-4569,3000.00
Elsevier,European Urology Supplements,2016-06-18,Hybrid,1569-9056,3000.00
Elsevier,Evaluation and Program Planning,2016-06-18,Hybrid,0149-7189,1800.00
Elsevier,Evolution and Human Behavior,2016-06-18,Hybrid,1090-5138,3000.00
Elsevier,Experimental and Molecular Pathology,2016-06-18,Hybrid,0014-4800,3000.00
Elsevier,Experimental and Toxicologic Pathology,2016-06-18,Hybrid,0940-2993,2050.00
Elsevier,Experimental Cell Research,2016-06-18,Hybrid,0014-4827,2150.00
Elsevier,Experimental Eye Research,2016-06-18,Hybrid,0014-4835,2600.00
Elsevier,Experimental Gerontology,2016-06-18,Hybrid,0531-5565,2600.00
Elsevier,Experimental Hematology,2016-06-18,Hybrid,0301-472X,2400.00
Elsevier,Experimental Neurology,2016-06-18,Hybrid,0014-4886,2600.00
Elsevier,Experimental Parasitology,2016-06-18,Hybrid,0014-4894,2200.00
Elsevier,Experimental Thermal and Fluid Science,2016-06-18,Hybrid,0894-1777,2500.00
Elsevier,Expert Systems With Applications,2016-06-18,Hybrid,0957-4174,2400.00
Elsevier,Explorations in Economic History,2016-06-18,Hybrid,0014-4983,1800.00
Elsevier,Explore: The Journal of Science and Healing,2016-06-18,Hybrid,1550-8307,1700.00
Elsevier,Expositiones Mathematicae,2016-06-18,Hybrid,0723-0869,1300.00
Elsevier,Facial Plastic Surgery Clinics of North America,2016-06-18,Hybrid,1064-7406,3000.00
Elsevier,Fertility and Sterility,2016-06-18,Hybrid,0015-0282,3500.00
Elsevier,Feuillets de Radiologie,2016-06-18,Hybrid,0181-9801,3000.00
Elsevier,Field Crops Research,2016-06-18,Hybrid,0378-4290,3000.00
Elsevier,Field Mycology,2016-06-18,Hybrid,1468-1641,3000.00
Elsevier,Finance Research Letters,2016-06-18,Hybrid,1544-6123,1100.00
Elsevier,Finite Elements in Analysis & Design,2016-06-18,Hybrid,0168-874X,2500.00
Elsevier,Finite Fields and Their Applications,2016-06-18,Hybrid,1071-5797,1500.00
Elsevier,Fire Safety Journal,2016-06-18,Hybrid,0379-7112,2500.00
Elsevier,Fish and Shellfish Immunology,2016-06-18,Hybrid,1050-4648,3550.00
Elsevier,Fisheries Research,2016-06-18,Hybrid,0165-7836,3000.00
Elsevier,Fisioterapia,2016-06-18,Hybrid,0211-5638,3000.00
Elsevier,Fitoterapia,2016-06-18,Hybrid,0367-326X,1800.00
Elsevier,Flora,2016-06-18,Hybrid,0367-2530,1500.00
Elsevier,Flow Measurement and Instrumentation,2016-06-18,Hybrid,0955-5986,2500.00
Elsevier,Fluid Phase Equilibria,2016-06-18,Hybrid,0378-3812,2100.00
Elsevier,FMC. Formacin médica continuada en atencin primaria,2016-06-18,Hybrid,1134-2072,3000.00
Elsevier,Food and Bioproducts Processing,2016-06-18,Hybrid,0960-3085,3000.00
Elsevier,Food and Chemical Toxicology,2016-06-18,Hybrid,0278-6915,2600.00
Elsevier,Food and Waterborne Parasitology,2016-06-18,OA,2405-6766,1800.00
Elsevier,Food Bioscience,2016-06-18,Hybrid,2212-4292,3000.00
Elsevier,Food Chemistry,2016-06-18,Hybrid,0308-8146,2600.00
Elsevier,Food Control,2016-06-18,Hybrid,0956-7135,3300.00
Elsevier,Food Hydrocolloids,2016-06-18,Hybrid,0268-005X,3550.00
Elsevier,Food Microbiology,2016-06-18,Hybrid,0740-0020,3000.00
Elsevier,Food Packaging and Shelf Life,2016-06-18,Hybrid,2214-2894,3000.00
Elsevier,Food Policy,2016-06-18,Hybrid,0306-9192,1300.00
Elsevier,Food Quality and Preference,2016-06-18,Hybrid,0950-3293,3000.00
Elsevier,Food Research International,2016-06-18,Hybrid,0963-9969,3550.00
Elsevier,Food Science and Human Wellness,2016-06-18,OA,2213-4530,0.00
Elsevier,Food Structure,2016-06-18,Hybrid,2213-3291,3000.00
Elsevier,Food Webs,2016-06-18,Hybrid,2352-2496,1750.00
Elsevier,Foot and Ankle Clinics of North America,2016-06-18,Hybrid,1083-7515,3000.00
Elsevier,Foot and Ankle Surgery,2016-06-18,Hybrid,1268-7731,2500.00
Elsevier,Forensic Science International,2016-06-18,Hybrid,0379-0738,2500.00
Elsevier,Forensic Science International: Genetics,2016-06-18,Hybrid,1872-4973,3000.00
Elsevier,Forensic Science International: Genetics Supplement Series,2016-06-18,Hybrid,1875-1768,3000.00
Elsevier,Forensic Science International Supplement Series,2016-06-18,Hybrid,1875-1741,3000.00
Elsevier,Forest Ecology and Management,2016-06-18,Hybrid,0378-1127,3600.00
Elsevier,Forest Policy and Economics,2016-06-18,Hybrid,1389-9341,2500.00
Elsevier,Formosan Journal of Surgery,2016-06-18,OA,1682-606X,3000.00
Elsevier,Free Radical Biology and Medicine,2016-06-18,Hybrid,0891-5849,2600.00
Elsevier,Frontiers in Neuroendocrinology,2016-06-18,Hybrid,0091-3022,3000.00
Elsevier,Frontiers of Architectural Research,2016-06-18,OA,2095-2635,0.00
Elsevier,Fuel,2016-06-18,Hybrid,0016-2361,3600.00
Elsevier,Fuel and Energy Abstracts,2016-06-18,Hybrid,0140-6701,3000.00
Elsevier,Fuel Processing Technology,2016-06-18,Hybrid,0378-3820,3300.00
Elsevier,Fungal Biology,2016-06-18,Hybrid,1878-6146,1800.00
Elsevier,Fungal Biology Reviews,2016-06-18,Hybrid,1749-4613,3000.00
Elsevier,Fungal Ecology,2016-06-18,Hybrid,1754-5048,3000.00
Elsevier,Fungal Genetics and Biology,2016-06-18,Hybrid,1087-1845,2150.00
Elsevier,Fusion Engineering and Design,2016-06-18,Hybrid,0920-3796,1900.00
Elsevier,Fuss und Sprunggelenk,2016-06-18,Hybrid,1619-9987,1700.00
Elsevier,Future Business Journal,2016-06-18,OA,2314-7210,0.00
Elsevier,Future Dental Journal,2016-06-18,OA,2314-7180,0.00
Elsevier,Future Generation Computer Systems,2016-06-18,Hybrid,0167-739X,3100.00
Elsevier,Future Journal of Pharmaceutical sciences,2016-06-18,OA,2314-7245,0.00
Elsevier,Futures,2016-06-18,Hybrid,0016-3287,1100.00
Elsevier,Fuzzy Information and Engineering,2016-06-18,OA,1616-8658,0.00
Elsevier,Fuzzy Sets and Systems,2016-06-18,Hybrid,0165-0114,3100.00
Elsevier,Gaceta Mexicana de Oncología,2016-06-18,OA,1665-9201,0.00
Elsevier,Gaceta Sanitaria,2016-06-18,OA,0213-9111,3000.00
Elsevier,Gait & Posture,2016-06-18,Hybrid,0966-6362,3300.00
Elsevier,Games and Economic Behavior,2016-06-18,Hybrid,0899-8256,1100.00
Elsevier,Gastroenterologia y Hepatologia,2016-06-18,Hybrid,0210-5705,2000.00
Elsevier,Gastroenterología y Hepatología (English Edition),2016-06-18,Hybrid,2444-3824,2000.00
Elsevier,Gastroenterology,2016-06-18,Hybrid,0016-5085,3000.00
Elsevier,Gastroenterology Clinics of North America,2016-06-18,Hybrid,0889-8553,3000.00
Elsevier,Gastrointestinal Endoscopy,2016-06-18,Hybrid,0016-5107,3000.00
Elsevier,Gastrointestinal Endoscopy Clinics of North America,2016-06-18,Hybrid,1052-5157,3300.00
Elsevier,Gene,2016-06-18,Hybrid,0378-1119,3300.00
Elsevier,Gene Expression Patterns,2016-06-18,Hybrid,1567-133X,1800.00
Elsevier,General and Comparative Endocrinology,2016-06-18,Hybrid,0016-6480,3000.00
Elsevier,General Hospital Psychiatry,2016-06-18,Hybrid,0163-8343,3000.00
Elsevier,Gene Reports,2016-06-18,Hybrid,2452-0144,3000.00
Elsevier,Genes & Diseases,2016-06-18,OA,2352-3042,0.00
Elsevier,Genomics,2016-06-18,Hybrid,0888-7543,2150.00
Elsevier,Genomics Data,2016-06-18,OA,2213-5960,500.00
Elsevier,"Genomics, Proteomics & Bioinformatics",2016-06-18,OA,1672-0229,0.00
Elsevier,Geobios,2016-06-18,Hybrid,0016-6995,3000.00
Elsevier,Geochimica et Cosmochimica Acta,2016-06-18,Hybrid,0016-7037,2800.00
Elsevier,Geoderma,2016-06-18,Hybrid,0016-7061,3000.00
Elsevier,Geoderma Regional,2016-06-18,Hybrid,2352-0094,2500.00
Elsevier,Geodesy and Geodynamics,2016-06-18,OA,1674-9847,0.00
Elsevier,Geoforum,2016-06-18,Hybrid,0016-7185,1800.00
Elsevier,Geomechanics for Energy and the Environment,2016-06-18,Hybrid,2352-3808,2500.00
Elsevier,Geomorphology,2016-06-18,Hybrid,0169-555X,3300.00
Elsevier,GeoResJ,2016-06-18,Hybrid,2214-2428,2200.00
Elsevier,Geoscience Frontiers,2016-06-18,OA,1674-9871,0.00
Elsevier,Geotextiles and Geomembranes,2016-06-18,Hybrid,0266-1144,2500.00
Elsevier,Geothermics,2016-06-18,Hybrid,0375-6505,2650.00
Elsevier,GE Portuguese Journal of Gastroenterology,2016-06-18,OA,2341-4545,0.00
Elsevier,Geriatric Mental Health Care,2016-06-18,Hybrid,2212-9693,1700.00
Elsevier,Geriatric Nursing,2016-06-18,Hybrid,0197-4572,2000.00
Elsevier,Giornale Italiano di Endodonzia,2016-06-18,OA,1121-4171,3000.00
Elsevier,Global and Planetary Change,2016-06-18,Hybrid,0921-8181,2850.00
Elsevier,Global Ecology and Conservation,2016-06-18,OA,2351-9894,1500.00
Elsevier,Global Economics and Management Review,2016-06-18,Hybrid,2340-1540,3000.00
Elsevier,Global Environmental Change,2016-06-18,Hybrid,0959-3780,3500.00
Elsevier,Global Finance Journal,2016-06-18,Hybrid,1044-0283,1100.00
Elsevier,Global Food Security,2016-06-18,Hybrid,2211-9124,2500.00
Elsevier,Global Heart,2016-06-18,Hybrid,2211-8160,3000.00
Elsevier,Gondwana Research,2016-06-18,Hybrid,1342-937X,3300.00
Elsevier,Government Information Quarterly,2016-06-18,Hybrid,0740-624X,1100.00
Elsevier,Graphical Models,2016-06-18,Hybrid,1524-0703,2400.00
Elsevier,Groundwater for Sustainable Development,2016-06-18,Hybrid,2352-801X,1500.00
Elsevier,Growth Hormone & IGF Research,2016-06-18,Hybrid,1096-6374,2500.00
Elsevier,Gynecologic Oncology,2016-06-18,Hybrid,0090-8258,2600.00
Elsevier,Gynecologic Oncology Reports,2016-06-18,OA,2352-5789,500.00
Elsevier,Gynécologie Obstétrique et Fertilité,2016-06-18,Hybrid,1297-9589,3000.00
Elsevier,Gynecology and Minimally Invasive Therapy,2016-06-18,OA,2213-3070,3000.00
Elsevier,Habitat International,2016-06-18,Hybrid,0197-3975,1100.00
Elsevier,Hand Clinics,2016-06-18,Hybrid,0749-0712,3000.00
Elsevier,Hand Surgery and Rehabilitation,2016-06-18,Hybrid,2468-1229,3000.00
Elsevier,Harmful Algae,2016-06-18,Hybrid,1568-9883,3300.00
Elsevier,HAYATI Journal of Biosciences,2016-06-18,OA,1978-3019,0.00
Elsevier,HBRC Journal,2016-06-18,OA,1687-4048,65.00
Elsevier,Health and Place,2016-06-18,Hybrid,1353-8292,2150.00
Elsevier,Healthcare,2016-06-18,Hybrid,2213-0764,3000.00
Elsevier,Health policy,2016-06-18,Hybrid,0168-8510,3000.00
Elsevier,Health Policy and Technology,2016-06-18,Hybrid,2211-8837,3000.00
Elsevier,Health Professions Education,2016-06-18,OA,2452-3011,0.00
Elsevier,Health SA Gesondheid,2016-06-18,OA,1025-9848,0.00
Elsevier,Hearing Research,2016-06-18,Hybrid,0378-5955,2150.00
Elsevier,Heart Failure Clinics,2016-06-18,Hybrid,1551-7136,3000.00
Elsevier,"Heart, Lung and Circulation",2016-06-18,Hybrid,1443-9506,2500.00
Elsevier,Heart & Lung  - The Journal of Acute and Critical Care,2016-06-18,Hybrid,0147-9563,2500.00
Elsevier,Heart Rhythm,2016-06-18,Hybrid,1547-5271,3000.00
Elsevier,HeartRhythm Case Reports,2016-06-18,OA,2214-0271,750.00
Elsevier,Heliyon,2016-06-18,OA,2405-8440,1250.00
Elsevier,Hematology/Oncology and Stem Cell Therapy,2016-06-18,OA,1658-3876,0.00
Elsevier,Hematology/Oncology Clinics of North America,2016-06-18,Hybrid,0889-8588,3000.00
Elsevier,Hepatobiliary & Pancreatic Diseases International,2016-06-18,Hybrid,1499-3872,3000.00
Elsevier,High Energy Density Physics,2016-06-18,Hybrid,1574-1818,2200.00
Elsevier,Hipertension y riesgo vascular,2016-06-18,Hybrid,1889-1837,3000.00
Elsevier,Historia Mathematica,2016-06-18,Hybrid,0315-0860,1300.00
Elsevier,HIV & AIDS Review,2016-06-18,Hybrid,1730-1270,3000.00
Elsevier,Homeopathy,2016-06-18,Hybrid,1475-4916,2500.00
Elsevier,HOMO - Journal of Comparative Human Biology,2016-06-18,Hybrid,0018-442X,1800.00
Elsevier,Hong Kong Journal of Nephrology,2016-06-18,OA,1561-5413,3000.00
Elsevier,Hong Kong Journal of Occupational Therapy,2016-06-18,OA,1569-1861,3000.00
Elsevier,Hong Kong Physiotherapy Journal,2016-06-18,OA,1013-7025,3000.00
Elsevier,Hormones and Behavior,2016-06-18,Hybrid,0018-506X,2600.00
Elsevier,Hospital Medicine Clinics,2016-06-18,Hybrid,2211-5943,3000.00
Elsevier,HPB,2016-06-18,Hybrid,1365-182X,3000.00
Elsevier,Human Immunology,2016-06-18,Hybrid,0198-8859,2150.00
Elsevier,Human Movement Science,2016-06-18,Hybrid,0167-9457,1800.00
Elsevier,Human Pathology,2016-06-18,Hybrid,0046-8177,3300.00
Elsevier,Human Pathology: Case Reports,2016-06-18,OA,2214-3300,1000.00
Elsevier,Human Resource Management Review,2016-06-18,Hybrid,1053-4822,1800.00
Elsevier,Hydrometallurgy,2016-06-18,Hybrid,0304-386X,3300.00
Elsevier,IATSS Research,2016-06-18,OA,0386-1112,0.00
Elsevier,IBRO Reports,2016-06-18,OA,2451-8301,1500.00
Elsevier,Icarus,2016-06-18,Hybrid,0019-1035,2750.00
Elsevier,ICT Express,2016-06-18,OA,2405-9595,0.00
Elsevier,IDCases,2016-06-18,OA,2214-2509,500.00
Elsevier,IFAC PapersOnLine,2016-06-18,Hybrid,2405-8963,0.00
Elsevier,IIMB Management Review,2016-06-18,OA,0970-3896,0.00
