pub_name,journal_name,date,journal_type,issn,apc
Springer,Biology and Fertility of Soils,2016-06-18,Hybrid,1432-0789,3000
Springer,Biology & Philosophy,2016-06-18,Hybrid,1572-8404,3000
Springer,Biomanufacturing Reviews,2016-06-18,Hybrid,2363-5088,3000
Springer,Biomass Conversion and Biorefinery,2016-06-18,Hybrid,2190-6823,3000
Springer,Biomechanics and Modeling in Mechanobiology,2016-06-18,Hybrid,1617-7940,3000
Springer,Biomedical Microdevices,2016-06-18,Hybrid,1572-8781,3000
Springer,BioMetals,2016-06-18,Hybrid,1572-8773,3000
Springer,Biomolecular NMR Assignments,2016-06-18,Hybrid,1874-270X,3000
Springer,BioNanoScience,2016-06-18,Hybrid,2191-1649,3000
Springer,BioPhysical Economics and Resource Quality,2016-06-18,Hybrid,2366-0120,3000
Springer,Biophysical Reviews,2016-06-18,Hybrid,1867-2469,3000
Springer,Bioprocess and Biosystems Engineering,2016-06-18,Hybrid,1615-7605,3000
Springer,Biosemiotics,2016-06-18,Hybrid,1875-1350,3000
Springer,BIOspektrum,2016-06-18,Hybrid,1868-6249,3000
Springer,Biotechnology Letters,2016-06-18,Hybrid,1573-6776,3000
Springer,BIT Numerical Mathematics,2016-06-18,Hybrid,1572-9125,3000
Springer,BMSAP,2016-06-18,Hybrid,1777-5469,3000
Springer,Boletín de la Sociedad Matemática Mexicana,2016-06-18,Hybrid,2296-4495,3000
Springer,Bollettino dell'Unione Matematica Italiana,2016-06-18,Hybrid,2198-2759,3000
Springer,The Botanical Review,2016-06-18,Hybrid,1874-9372,3000
Springer,Boundary-Layer Meteorology,2016-06-18,Hybrid,1573-1472,3000
Springer,Brain Imaging and Behavior,2016-06-18,Hybrid,1931-7565,3000
Springer,Brain Structure and Function,2016-06-18,Hybrid,1863-2661,3000
Springer,Brain Topography,2016-06-18,Hybrid,1573-6792,3000
Springer,Brain Tumor Pathology,2016-06-18,Hybrid,1861-387X,3000
Springer,Brazilian Journal of Botany,2016-06-18,Hybrid,1806-9959,3000
Springer,Brazilian Journal of Physics,2016-06-18,Hybrid,1678-4448,3000
Springer,Breast Cancer,2016-06-18,Hybrid,1880-4233,3000
Springer,Breast Cancer Research and Treatment,2016-06-18,Hybrid,1573-7217,3000
Springer,Brittonia,2016-06-18,Hybrid,1938-436X,3000
Springer,Building Simulation,2016-06-18,Hybrid,1996-8744,3000
Springer,Bulletin of Earthquake Engineering,2016-06-18,Hybrid,1573-1456,3000
Springer,Bulletin of Engineering Geology and the Environment,2016-06-18,Hybrid,1435-9537,3000
Springer,Bulletin of Environmental Contamination and Toxicology,2016-06-18,Hybrid,1432-0800,3000
Springer,Bulletin of the Malaysian Mathematical Sciences Society,2016-06-18,Hybrid,2180-4206,3000
Springer,Bulletin of Mathematical Biology,2016-06-18,Hybrid,1522-9602,3000
Springer,Bulletin de la Société de pathologie exotique,2016-06-18,Hybrid,1961-9049,3000
Springer,Bulletin of Volcanology,2016-06-18,Hybrid,1432-0819,3000
Springer,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,2016-06-18,Hybrid,1437-1588,3000
Springer,Business & Information Systems Engineering,2016-06-18,Hybrid,1867-0202,3000
Springer,Calcified Tissue International,2016-06-18,Hybrid,1432-0827,3000
Springer,Calcolo,2016-06-18,Hybrid,1126-5434,3000
Springer,Calculus of Variations and Partial Differential Equations,2016-06-18,Hybrid,1432-0835,3000
Springer,Canadian Journal of Anesthesia/Journal canadien d'anesthésie,2016-06-18,Hybrid,1496-8975,3000
Springer,Cancer Causes & Control,2016-06-18,Hybrid,1573-7225,3000
Springer,Cancer Chemotherapy and Pharmacology,2016-06-18,Hybrid,1432-0843,3000
Springer,"Cancer Immunology, Immunotherapy",2016-06-18,Hybrid,1432-0851,3000
Springer,Cancer and Metastasis Reviews,2016-06-18,Hybrid,1573-7233,3000
Springer,Cancer Microenvironment,2016-06-18,Hybrid,1875-2284,3000
Springer,Carbonates and Evaporites,2016-06-18,Hybrid,1878-5212,3000
Springer,Cardiovascular Drugs and Therapy,2016-06-18,Hybrid,1573-7241,3000
Springer,Cardiovascular Engineering and Technology,2016-06-18,Hybrid,1869-4098,3000
Springer,Cardiovascular Intervention and Therapeutics,2016-06-18,Hybrid,1868-4297,3000
Springer,CardioVascular and Interventional Radiology,2016-06-18,Hybrid,1432-086X,3000
Springer,Cardiovascular Toxicology,2016-06-18,Hybrid,1559-0259,3000
Springer,Catalysis Letters,2016-06-18,Hybrid,1572-879X,3000
Springer,Catalysis Surveys from Asia,2016-06-18,Hybrid,1574-9266,3000
Springer,CEAS Aeronautical Journal,2016-06-18,Hybrid,1869-5590,3000
Springer,CEAS Space Journal,2016-06-18,Hybrid,1868-2510,3000
Springer,Celestial Mechanics and Dynamical Astronomy,2016-06-18,Hybrid,1572-9478,3000
Springer,Cell Biochemistry and Biophysics,2016-06-18,Hybrid,1559-0283,3000
Springer,Cell Biology and Toxicology,2016-06-18,Hybrid,1573-6822,3000
Springer,Cell Stress and Chaperones,2016-06-18,Hybrid,1466-1268,3000
Springer,Cell and Tissue Banking,2016-06-18,Hybrid,1573-6814,3000
Springer,Cell and Tissue Research,2016-06-18,Hybrid,1432-0878,3000
Springer,Cellular and Molecular Bioengineering,2016-06-18,Hybrid,1865-5033,3000
Springer,Cellular and Molecular Life Sciences,2016-06-18,Hybrid,1420-9071,3000
Springer,Cellular and Molecular Neurobiology,2016-06-18,Hybrid,1573-6830,3000
Springer,Cellular Oncology,2016-06-18,Hybrid,2211-3436,3000
Springer,Cellulose,2016-06-18,Hybrid,1572-882X,3000
Springer,CEN Case Reports,2016-06-18,Hybrid,2192-4449,3000
Springer,Central European Journal of Operations Research,2016-06-18,Hybrid,1613-9178,3000
Springer,The Cerebellum,2016-06-18,Hybrid,1473-4230,3000
Springer,Chemoecology,2016-06-18,Hybrid,1423-0445,3000
Springer,Chemosensory Perception,2016-06-18,Hybrid,1936-5810,3000
Springer,ChemTexts,2016-06-18,Hybrid,2199-3793,3000
Springer,Child and Adolescent Social Work Journal,2016-06-18,Hybrid,1573-2797,3000
Springer,Child Indicators Research,2016-06-18,Hybrid,1874-8988,3000
Springer,Child Psychiatry & Human Development,2016-06-18,Hybrid,1573-3327,3000
Springer,Child & Youth Care Forum,2016-06-18,Hybrid,1573-3319,3000
Springer,Children's Literature in Education,2016-06-18,Hybrid,1573-1693,3000
Springer,Child's Nervous System,2016-06-18,Hybrid,1433-0350,3000
Springer,China Foundry,2016-06-18,Hybrid,2365-9459,3000
Springer,China-EU Law Journal,2016-06-18,Hybrid,1868-5161,3000
Springer,Chinese Geographical Science,2016-06-18,Hybrid,1993-064X,3000
Springer,Chinese Political Science Review,2016-06-18,Hybrid,2365-4252,3000
Springer,Der Chirurg,2016-06-18,Hybrid,1433-0385,3000
Springer,Chromatographia,2016-06-18,Hybrid,1612-1112,3000
Springer,Chromosoma,2016-06-18,Hybrid,1432-0886,3000
Springer,Chromosome Research,2016-06-18,Hybrid,1573-6849,3000
Springer,"Circuits, Systems, and Signal Processing",2016-06-18,Hybrid,1531-5878,3000
Springer,Clean Technologies and Environmental Policy,2016-06-18,Hybrid,1618-9558,3000
Springer,Climate Dynamics,2016-06-18,Hybrid,1432-0894,3000
Springer,Climatic Change,2016-06-18,Hybrid,1573-1480,3000
Springer,Clinical Autonomic Research,2016-06-18,Hybrid,1619-1560,3000
Springer,Clinical Child and Family Psychology Review,2016-06-18,Hybrid,1573-2827,3000
Springer,Clinical Drug Investigation,2016-06-18,Hybrid,1179-1918,3000
Springer,Clinical and Experimental Medicine,2016-06-18,Hybrid,1591-9528,3000
Springer,Clinical & Experimental Metastasis,2016-06-18,Hybrid,1573-7276,3000
Springer,Clinical and Experimental Nephrology,2016-06-18,Hybrid,1437-7799,3000
Springer,Clinical Journal of Gastroenterology,2016-06-18,Hybrid,1865-7265,3000
Springer,Clinical Neuroradiology,2016-06-18,Hybrid,1869-1447,3000
Springer,Clinical Oral Investigations,2016-06-18,Hybrid,1436-3771,3000
Springer,Clinical Orthopaedics and Related Research®,2016-06-18,Hybrid,1528-1132,3000
Springer,Clinical Pharmacokinetics,2016-06-18,Hybrid,1179-1926,3000
Springer,Clinical Research in Cardiology,2016-06-18,Hybrid,1861-0692,3000
Springer,Clinical Reviews in Allergy & Immunology,2016-06-18,Hybrid,1559-0267,3000
Springer,Clinical Reviews in Bone and Mineral Metabolism,2016-06-18,Hybrid,1559-0119,3000
Springer,Clinical Rheumatology,2016-06-18,Hybrid,1434-9949,3000
Springer,Clinical Social Work Journal,2016-06-18,Hybrid,1573-3343,3000
Springer,Clinical and Translational Imaging,2016-06-18,Hybrid,2281-7565,3000
Springer,Clinical and Translational Oncology,2016-06-18,Hybrid,1699-3055,3000
Springer,Cliometrica,2016-06-18,Hybrid,1863-2513,3000
Springer,Cluster Computing,2016-06-18,Hybrid,1573-7543,3000
Springer,CME,2016-06-18,Hybrid,1614-3744,3000
Springer,CNS Drugs,2016-06-18,Hybrid,1179-1934,3000
Springer,"Cognition, Technology & Work",2016-06-18,Hybrid,1435-5566,3000
Springer,"Cognitive, Affective, & Behavioral Neuroscience",2016-06-18,Hybrid,1531-135X,3000
Springer,Cognitive Computation,2016-06-18,Hybrid,1866-9964,3000
Springer,Cognitive Neurodynamics,2016-06-18,Hybrid,1871-4099,3000
Springer,Cognitive Processing,2016-06-18,Hybrid,1612-4790,3000
Springer,Cognitive Therapy and Research,2016-06-18,Hybrid,1573-2819,3000
Springer,Collectanea Mathematica,2016-06-18,Hybrid,2038-4815,3000
Springer,Colloid and Polymer Science,2016-06-18,Hybrid,1435-1536,3000
Springer,Côlon & Rectum,2016-06-18,Hybrid,1951-638X,3000
Springer,coloproctology,2016-06-18,Hybrid,1615-6730,3000
Springer,Communications in Mathematical Physics,2016-06-18,Hybrid,1432-0916,3000
Springer,Communications in Mathematics and Statistics,2016-06-18,Hybrid,2194-671X,3000
Springer,Community Mental Health Journal,2016-06-18,Hybrid,1573-2789,3000
Springer,Comparative Clinical Pathology,2016-06-18,Hybrid,1618-565X,3000
Springer,Complex Analysis and Operator Theory,2016-06-18,Hybrid,1661-8262,3000
Springer,Computational and Applied Mathematics,2016-06-18,Hybrid,1807-0302,3000
Springer,computational complexity,2016-06-18,Hybrid,1420-8954,3000
Springer,Computational Economics,2016-06-18,Hybrid,1572-9974,3000
Springer,Computational Geosciences,2016-06-18,Hybrid,1573-1499,3000
Springer,Computational Management Science,2016-06-18,Hybrid,1619-6988,3000
Springer,Computational and Mathematical Organization Theory,2016-06-18,Hybrid,1572-9346,3000
Springer,Computational Mechanics,2016-06-18,Hybrid,1432-0924,3000
Springer,Computational Methods and Function Theory,2016-06-18,Hybrid,2195-3724,3000
Springer,Computational Optimization and Applications,2016-06-18,Hybrid,1573-2894,3000
Springer,Computational Particle Mechanics,2016-06-18,Hybrid,2196-4386,3000
Springer,Computational Statistics,2016-06-18,Hybrid,1613-9658,3000
Springer,The Computer Games Journal,2016-06-18,Hybrid,2052-773X,3000
Springer,Computer Science - Research and Development,2016-06-18,Hybrid,1865-2042,3000
Springer,Computer Supported Cooperative Work (CSCW),2016-06-18,Hybrid,1573-7551,3000
Springer,Computing,2016-06-18,Hybrid,1436-5057,3000
Springer,Computing and Visualization in Science,2016-06-18,Hybrid,1433-0369,3000
Springer,Conservation Genetics,2016-06-18,Hybrid,1572-9737,3000
Springer,Conservation Genetics Resources,2016-06-18,Hybrid,1877-7260,3000
Springer,Constitutional Political Economy,2016-06-18,Hybrid,1572-9966,3000
Springer,Constraints,2016-06-18,Hybrid,1572-9354,3000
Springer,Constructive Approximation,2016-06-18,Hybrid,1432-0940,3000
Springer,Contemporary Family Therapy,2016-06-18,Hybrid,1573-3335,3000
Springer,Contemporary Islam,2016-06-18,Hybrid,1872-0226,3000
Springer,Contemporary Jewry,2016-06-18,Hybrid,1876-5165,3000
Springer,Contemporary School Psychology,2016-06-18,Hybrid,2161-1505,3000
Springer,Continental Philosophy Review,2016-06-18,Hybrid,1573-1103,3000
Springer,Continuum Mechanics and Thermodynamics,2016-06-18,Hybrid,1432-0959,3000
Springer,Contributions to Mineralogy and Petrology,2016-06-18,Hybrid,1432-0967,3000
Springer,Control Theory and Technology,2016-06-18,Hybrid,2198-0942,3000
Springer,Coral Reefs,2016-06-18,Hybrid,1432-0975,3000
Springer,"Crime, Law and Social Change",2016-06-18,Hybrid,1573-0751,3000
Springer,Criminal Law Forum,2016-06-18,Hybrid,1572-9850,3000
Springer,Criminal Law and Philosophy,2016-06-18,Hybrid,1871-9805,3000
Springer,Critical Criminology,2016-06-18,Hybrid,1572-9877,3000
Springer,Cryptography and Communications,2016-06-18,Hybrid,1936-2455,3000
Springer,CSI Transactions on ICT,2016-06-18,Hybrid,2277-9086,3000
Springer,Cultural Studies of Science Education,2016-06-18,Hybrid,1871-1510,3000
Springer,Culture and Brain,2016-06-18,Hybrid,2193-8660,3000
Springer,"Culture, Medicine, and Psychiatry",2016-06-18,Hybrid,1573-076X,3000
Springer,Current Addiction Reports,2016-06-18,Hybrid,2196-2952,3000
Springer,Current Allergy and Asthma Reports,2016-06-18,Hybrid,1534-6315,3000
Springer,Current Anesthesiology Reports,2016-06-18,Hybrid,2167-6275,3000
Springer,Current Atherosclerosis Reports,2016-06-18,Hybrid,1534-6242,3000
Springer,Current Behavioral Neuroscience Reports,2016-06-18,Hybrid,2196-2979,3000
Springer,Current Bladder Dysfunction Reports,2016-06-18,Hybrid,1931-7220,3000
Springer,Current Breast Cancer Reports,2016-06-18,Hybrid,1943-4596,3000
Springer,Current Cardiology Reports,2016-06-18,Hybrid,1534-3170,3000
Springer,Current Cardiovascular Imaging Reports,2016-06-18,Hybrid,1941-9074,3000
Springer,Current Cardiovascular Risk Reports,2016-06-18,Hybrid,1932-9563,3000
Springer,Current Climate Change Reports,2016-06-18,Hybrid,2198-6061,3000
Springer,Current Clinical Microbiology Reports,2016-06-18,Hybrid,2196-5471,3000
Springer,Current Colorectal Cancer Reports,2016-06-18,Hybrid,1556-3804,3000
Springer,Current Dermatology Reports,2016-06-18,Hybrid,2162-4933,3000
Springer,Current Developmental Disorders Reports,2016-06-18,Hybrid,2196-2987,3000
Springer,Current Diabetes Reports,2016-06-18,Hybrid,1539-0829,3000
Springer,Current Emergency and Hospital Medicine Reports,2016-06-18,Hybrid,2167-4884,3000
Springer,Current Environmental Health Reports,2016-06-18,Hybrid,2196-5412,3000
Springer,Current Epidemiology Reports,2016-06-18,Hybrid,2196-2995,3000
Springer,Current Forestry Reports,2016-06-18,Hybrid,2198-6436,3000
Springer,Current Fungal Infection Reports,2016-06-18,Hybrid,1936-377X,3000
Springer,Current Gastroenterology Reports,2016-06-18,Hybrid,1534-312X,3000
Springer,Current Genetic Medicine Reports,2016-06-18,Hybrid,2167-4876,3000
Springer,Current Genetics,2016-06-18,Hybrid,1432-0983,3000
Springer,Current Geriatrics Reports,2016-06-18,Hybrid,2196-7865,3000
Springer,Current Heart Failure Reports,2016-06-18,Hybrid,1546-9549,3000
Springer,Current Hematologic Malignancy Reports,2016-06-18,Hybrid,1558-822X,3000
Springer,Current Hepatology Reports,2016-06-18,Hybrid,2195-9595,3000
Springer,Current HIV/AIDS Reports,2016-06-18,Hybrid,1548-3576,3000
Springer,Current Hypertension Reports,2016-06-18,Hybrid,1534-3111,3000
Springer,Current Infectious Disease Reports,2016-06-18,Hybrid,1534-3146,3000
Springer,Current Landscape Ecology Reports,2016-06-18,Hybrid,2364-494X,3000
Springer,Current Microbiology,2016-06-18,Hybrid,1432-0991,3000
Springer,Current Molecular Biology Reports,2016-06-18,Hybrid,2198-6428,3000
Springer,Current Neurology and Neuroscience Reports,2016-06-18,Hybrid,1534-6293,3000
Springer,Current Nutrition Reports,2016-06-18,Hybrid,2161-3311,3000
Springer,Current Obesity Reports,2016-06-18,Hybrid,2162-4968,3000
Springer,Current Obstetrics and Gynecology Reports,2016-06-18,Hybrid,2161-3303,3000
Springer,Current Oncology Reports,2016-06-18,Hybrid,1534-6269,3000
Springer,Current Ophthalmology Reports,2016-06-18,Hybrid,2167-4868,3000
Springer,Current Oral Health Reports,2016-06-18,Hybrid,2196-3002,3000
Springer,Current Osteoporosis Reports,2016-06-18,Hybrid,1544-2241,3000
Springer,Current Otorhinolaryngology Reports,2016-06-18,Hybrid,2167-583X,3000
Springer,Current Pain and Headache Reports,2016-06-18,Hybrid,1534-3081,3000
Springer,Current Pathobiology Reports,2016-06-18,Hybrid,2167-485X,3000
Springer,Current Pediatrics Reports,2016-06-18,Hybrid,2167-4841,3000
Springer,Current Pharmacology Reports,2016-06-18,Hybrid,2198-641X,3000
Springer,Current Physical Medicine and Rehabilitation Reports,2016-06-18,Hybrid,2167-4833,3000
Springer,Current Pollution Reports,2016-06-18,Hybrid,2198-6592,3000
Springer,Current Psychiatry Reports,2016-06-18,Hybrid,1535-1645,3000
Springer,Current Psychology,2016-06-18,Hybrid,1936-4733,3000
Springer,Current Pulmonology Reports,2016-06-18,Hybrid,2199-2428,3000
Springer,Current Radiology Reports,2016-06-18,Hybrid,2167-4825,3000
Springer,Current Reviews in Musculoskeletal Medicine,2016-06-18,Hybrid,1935-9748,3000
Springer,Current Rheumatology Reports,2016-06-18,Hybrid,1534-6307,3000
Springer,Current Sexual Health Reports,2016-06-18,Hybrid,1548-3592,3000
Springer,Current Sleep Medicine Reports,2016-06-18,Hybrid,2198-6401,3000
Springer,Current Stem Cell Reports,2016-06-18,Hybrid,2198-7866,3000
Springer,Current Surgery Reports,2016-06-18,Hybrid,2167-4817,3000
Springer,Current Sustainable/Renewable Energy Reports,2016-06-18,Hybrid,2196-3010,3000
Springer,Current Transplantation Reports,2016-06-18,Hybrid,2196-3029,3000
Springer,Current Trauma Reports,2016-06-18,Hybrid,2198-6096,3000
Springer,Current Treatment Options in Allergy,2016-06-18,Hybrid,2196-3053,3000
Springer,Current Treatment Options in Cardiovascular Medicine,2016-06-18,Hybrid,1534-3189,3000
Springer,Current Treatment Options in Gastroenterology,2016-06-18,Hybrid,1534-309X,3000
Springer,Current Treatment Options in Infectious Diseases,2016-06-18,Hybrid,1534-6250,3000
Springer,Current Treatment Options in Neurology,2016-06-18,Hybrid,1534-3138,3000
Springer,Current Treatment Options in Oncology,2016-06-18,Hybrid,1534-6277,3000
Springer,Current Treatment Options in Pediatrics,2016-06-18,Hybrid,2198-6088,3000
Springer,Current Treatment Options in Psychiatry,2016-06-18,Hybrid,2196-3061,3000
Springer,Current Treatment Options in Rheumatology,2016-06-18,Hybrid,2198-6002,3000
Springer,Current Tropical Medicine Reports,2016-06-18,Hybrid,2196-3045,3000
Springer,Current Urology Reports,2016-06-18,Hybrid,1534-6285,3000
Springer,Customer Needs and Solutions,2016-06-18,Hybrid,2196-2928,3000
Springer,Cytotechnology,2016-06-18,Hybrid,1573-0778,3000
Springer,Dairy Science & Technology,2016-06-18,Hybrid,1958-5594,3000
Springer,Dao,2016-06-18,Hybrid,1569-7274,3000
Springer,Data Mining and Knowledge Discovery,2016-06-18,Hybrid,1573-756X,3000
Springer,Datenbank-Spektrum,2016-06-18,Hybrid,1610-1995,3000
Springer,De Economist,2016-06-18,Hybrid,1572-9982,3000
Springer,DECISION,2016-06-18,Hybrid,2197-1722,3000
Springer,Decisions in Economics and Finance,2016-06-18,Hybrid,1129-6569,3000
Springer,Demography,2016-06-18,Hybrid,1533-7790,3000
Springer,Design Automation for Embedded Systems,2016-06-18,Hybrid,1572-8080,3000
Springer,"Designs, Codes and Cryptography",2016-06-18,Hybrid,1573-7586,3000
Springer,Development Genes and Evolution,2016-06-18,Hybrid,1432-041X,3000
Springer,Der Diabetologe,2016-06-18,Hybrid,1860-9724,3000
Springer,Diabetologia,2016-06-18,Hybrid,1432-0428,3000
Springer,Dialectical Anthropology,2016-06-18,Hybrid,1573-0786,3000
Springer,Digestive Diseases and Sciences,2016-06-18,Hybrid,1573-2568,3000
Springer,Digital Experiences in Mathematics Education,2016-06-18,Hybrid,2199-3254,3000
Springer,Discrete & Computational Geometry,2016-06-18,Hybrid,1432-0444,3000
Springer,Discrete Event Dynamic Systems,2016-06-18,Hybrid,1573-7594,3000
Springer,Distributed Computing,2016-06-18,Hybrid,1432-0452,3000
Springer,Distributed and Parallel Databases,2016-06-18,Hybrid,1573-7578,3000
Springer,Documenta Ophthalmologica,2016-06-18,Hybrid,1573-2622,3000
Springer,Douleur et Analgésie,2016-06-18,Hybrid,1951-6398,3000
Springer,Drug Delivery and Translational Research,2016-06-18,Hybrid,2190-3948,3000
Springer,Drug Safety,2016-06-18,Hybrid,1179-1942,3000
Springer,Drugs,2016-06-18,Hybrid,1179-1950,3000
Springer,Drugs & Aging,2016-06-18,Hybrid,1179-1969,3000
Springer,Drugs & Therapy Perspectives,2016-06-18,Hybrid,1179-1977,3000
Springer,Dynamic Games and Applications,2016-06-18,Hybrid,2153-0793,3000
Springer,Dysphagia,2016-06-18,Hybrid,1432-0460,3000
Springer,e & i Elektrotechnik und Informationstechnik,2016-06-18,Hybrid,1613-7620,3000
Springer,Early Childhood Education Journal,2016-06-18,Hybrid,1573-1707,3000
Springer,"Earth, Moon, and Planets",2016-06-18,Hybrid,1573-0794,3000
Springer,Earth Science Informatics,2016-06-18,Hybrid,1865-0481,3000
Springer,East Asia,2016-06-18,Hybrid,1874-6284,3000
Springer,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",2016-06-18,Hybrid,1590-1262,3000
Springer,EcoHealth,2016-06-18,Hybrid,1612-9210,3000
Springer,Ecological Research,2016-06-18,Hybrid,1440-1703,3000
Springer,Economia Politica,2016-06-18,Hybrid,1973-820X,3000
Springer,Economia e Politica Industriale,2016-06-18,Hybrid,1972-4977,3000
Springer,Economic Botany,2016-06-18,Hybrid,1874-9364,3000
Springer,Economic Change and Restructuring,2016-06-18,Hybrid,1574-0277,3000
Springer,Economic Theory,2016-06-18,Hybrid,1432-0479,3000
Springer,Economic Theory Bulletin,2016-06-18,Hybrid,2196-1093,3000
Springer,Economics of Governance,2016-06-18,Hybrid,1435-8131,3000
Springer,Ecosystems,2016-06-18,Hybrid,1435-0629,3000
Springer,Ecotoxicology,2016-06-18,Hybrid,1573-3017,3000
Springer,Education and Information Technologies,2016-06-18,Hybrid,1573-7608,3000
Springer,"Educational Assessment, Evaluation and Accountability",2016-06-18,Hybrid,1874-8600,3000
Springer,Educational Psychology Review,2016-06-18,Hybrid,1573-336X,3000
Springer,Educational Research for Policy and Practice,2016-06-18,Hybrid,1573-1723,3000
Springer,Educational Studies in Mathematics,2016-06-18,Hybrid,1573-0816,3000
Springer,Educational Technology Research and Development,2016-06-18,Hybrid,1556-6501,3000
Springer,Electrical Engineering,2016-06-18,Hybrid,1432-0487,3000
Springer,Electrocatalysis,2016-06-18,Hybrid,1868-5994,3000
Springer,Electronic Commerce Research,2016-06-18,Hybrid,1572-9362,3000
Springer,Electronic Markets,2016-06-18,Hybrid,1422-8890,3000
Springer,Emergency Radiology,2016-06-18,Hybrid,1438-1435,3000
Springer,Emission Control Science and Technology,2016-06-18,Hybrid,2199-3637,3000
Springer,Empirica,2016-06-18,Hybrid,1573-6911,3000
Springer,Empirical Economics,2016-06-18,Hybrid,1435-8921,3000
Springer,Empirical Software Engineering,2016-06-18,Hybrid,1573-7616,3000
Springer,Employee Responsibilities and Rights Journal,2016-06-18,Hybrid,1573-3378,3000
Springer,Endocrine,2016-06-18,Hybrid,1559-0100,3000
Springer,Endocrine Pathology,2016-06-18,Hybrid,1559-0097,3000
Springer,"Energy, Ecology and Environment",2016-06-18,Hybrid,2363-8338,3000
Springer,Energy Efficiency,2016-06-18,Hybrid,1570-6478,3000
Springer,Energy Systems,2016-06-18,Hybrid,1868-3975,3000
Springer,e-Neuroforum,2016-06-18,Hybrid,1868-856X,3000
Springer,Engineering with Computers,2016-06-18,Hybrid,1435-5663,3000
Springer,"Environment, Development and Sustainability",2016-06-18,Hybrid,1573-2975,3000
Springer,Environment Systems and Decisions,2016-06-18,Hybrid,2194-5411,3000
Springer,Environmental Biology of Fishes,2016-06-18,Hybrid,1573-5133,3000
Springer,Environmental Chemistry Letters,2016-06-18,Hybrid,1610-3661,3000
Springer,Environmental Earth Sciences,2016-06-18,Hybrid,1866-6299,3000
Springer,Environmental and Ecological Statistics,2016-06-18,Hybrid,1573-3009,3000
Springer,Environmental Economics and Policy Studies,2016-06-18,Hybrid,1867-383X,3000
Springer,Environmental Fluid Mechanics,2016-06-18,Hybrid,1573-1510,3000
Springer,Environmental Geochemistry and Health,2016-06-18,Hybrid,1573-2983,3000
Springer,Environmental Health and Preventive Medicine,2016-06-18,Hybrid,1347-4715,3000
Springer,Environmental Management,2016-06-18,Hybrid,1432-1009,3000
Springer,Environmental Modeling & Assessment,2016-06-18,Hybrid,1573-2967,3000
Springer,Environmental Monitoring and Assessment,2016-06-18,Hybrid,1573-2959,3000
Springer,Environmental Processes,2016-06-18,Hybrid,2198-7505,3000
Springer,Environmental and Resource Economics,2016-06-18,Hybrid,1573-1502,3000
Springer,Environmental Science and Pollution Research,2016-06-18,Hybrid,1614-7499,3000
Springer,ERA Forum,2016-06-18,Hybrid,1863-9038,3000
Springer,Erkenntnis,2016-06-18,Hybrid,1572-8420,3000
Springer,Erwerbs-Obstbau,2016-06-18,Hybrid,1439-0302,3000
Springer,Esophagus,2016-06-18,Hybrid,1612-9067,3000
Springer,Estuaries and Coasts,2016-06-18,Hybrid,1559-2731,3000
Springer,Ethical Theory and Moral Practice,2016-06-18,Hybrid,1572-8447,3000
Springer,Ethics and Information Technology,2016-06-18,Hybrid,1572-8439,3000
Springer,Ethik in der Medizin,2016-06-18,Hybrid,1437-1618,3000
Springer,Euphytica,2016-06-18,Hybrid,1573-5060,3000
Springer,Eurasian Business Review,2016-06-18,Hybrid,2147-4281,3000
Springer,Eurasian Economic Review,2016-06-18,Hybrid,2147-429X,3000
Springer,EURO Journal on Computational Optimization,2016-06-18,Hybrid,2192-4414,3000
Springer,EURO Journal on Decision Processes,2016-06-18,Hybrid,2193-9446,3000
Springer,EURO Journal on Transportation and Logistics,2016-06-18,Hybrid,2192-4384,3000
Springer,Euro-Mediterranean Journal for Environmental Integration,2016-06-18,Hybrid,2365-7448,3000
Springer,European Actuarial Journal,2016-06-18,Hybrid,2190-9741,3000
Springer,European Archives of Oto-Rhino-Laryngology,2016-06-18,Hybrid,1434-4726,3000
Springer,European Archives of Paediatric Dentistry,2016-06-18,Hybrid,1996-9805,3000
Springer,European Archives of Psychiatry and Clinical Neuroscience,2016-06-18,Hybrid,1433-8491,3000
Springer,European Biophysics Journal,2016-06-18,Hybrid,1432-1017,3000
Springer,European Business Organization Law Review,2016-06-18,Hybrid,1741-6205,3000
Springer,European Child & Adolescent Psychiatry,2016-06-18,Hybrid,1435-165X,3000
Springer,European Food Research and Technology,2016-06-18,Hybrid,1438-2385,3000
Springer,European Journal of Ageing,2016-06-18,Hybrid,1613-9380,3000
Springer,European Journal of Applied Physiology,2016-06-18,Hybrid,1439-6327,3000
Springer,European Journal of Clinical Microbiology & Infectious Diseases,2016-06-18,Hybrid,1435-4373,3000
Springer,European Journal of Clinical Pharmacology,2016-06-18,Hybrid,1432-1041,3000
Springer,European Journal on Criminal Policy and Research,2016-06-18,Hybrid,1572-9869,3000
Springer,European Journal of Drug Metabolism and Pharmacokinetics,2016-06-18,Hybrid,2107-0180,3000
Springer,European Journal of Epidemiology,2016-06-18,Hybrid,1573-7284,3000
Springer,European Journal of Forest Research,2016-06-18,Hybrid,1612-4677,3000
Springer,The European Journal of Health Economics,2016-06-18,Hybrid,1618-7601,3000
Springer,European Journal of Law and Economics,2016-06-18,Hybrid,1572-9990,3000
Springer,European Journal of Mathematics,2016-06-18,Hybrid,2199-6768,3000
